time,circuit-breaker-total-power,evse-circuit-breaker-total-power,circuit-breaker-energy,evse-circuit-breaker-energy
2021-08-13 00:05:00,0,0,0,0
2021-08-13 00:10:00,0,0,0,0
2021-08-13 00:15:00,0,0,0,0
2021-08-13 00:20:00,0,0,0,0
2021-08-13 00:25:00,0,0,0,0
2021-08-13 00:30:00,0,0,0,0
2021-08-13 00:35:00,0,0,0,0
2021-08-13 00:40:00,0,0,0,0
2021-08-13 00:45:00,0,0,0,0
2021-08-13 00:50:00,0,0,0,0
2021-08-13 00:55:00,0,0,0,0
2021-08-13 01:00:00,0,0,0,0
2021-08-13 01:05:00,0,0,0,0
2021-08-13 01:10:00,0,0,0,0
2021-08-13 01:15:00,0,0,0,0
2021-08-13 01:20:00,0,0,0,0
2021-08-13 01:25:00,0,0,0,0
2021-08-13 01:30:00,0,0,0,0
2021-08-13 01:35:00,0,0,0,0
2021-08-13 01:40:00,0,0,0,0
2021-08-13 01:45:00,0,0,0,0
2021-08-13 01:50:00,0,0,0,0
2021-08-13 01:55:00,0,0,0,0
2021-08-13 02:00:00,0,0,0,0
2021-08-13 02:05:00,0,0,0,0
2021-08-13 02:10:00,0,0,0,0
2021-08-13 02:15:00,0,0,0,0
2021-08-13 02:20:00,0,0,0,0
2021-08-13 02:25:00,0,0,0,0
2021-08-13 02:30:00,0,0,0,0
2021-08-13 02:35:00,0,0,0,0
2021-08-13 02:40:00,0,0,0,0
2021-08-13 02:45:00,0,0,0,0
2021-08-13 02:50:00,0,0,0,0
2021-08-13 02:55:00,0,0,0,0
2021-08-13 03:00:00,0,0,0,0
2021-08-13 03:05:00,0,0,0,0
2021-08-13 03:10:00,0,0,0,0
2021-08-13 03:15:00,0,0,0,0
2021-08-13 03:20:00,0,0,0,0
2021-08-13 03:25:00,0,0,0,0
2021-08-13 03:30:00,0,0,0,0
2021-08-13 03:35:00,0,0,0,0
2021-08-13 03:40:00,0,0,0,0
2021-08-13 03:45:00,0,0,0,0
2021-08-13 03:50:00,0,0,0,0
2021-08-13 03:55:00,0,0,0,0
2021-08-13 04:00:00,0,0,0,0
2021-08-13 04:05:00,0,0,0,0
2021-08-13 04:10:00,0,0,0,0
2021-08-13 04:15:00,0,0,0,0
2021-08-13 04:20:00,0,0,0,0
2021-08-13 04:25:00,0,0,0,0
2021-08-13 04:30:00,0,0,0,0
2021-08-13 04:35:00,0,0,0,0
2021-08-13 04:40:00,0,0,0,0
2021-08-13 04:45:00,0,0,0,0
2021-08-13 04:50:00,0,0,0,0
2021-08-13 04:55:00,0,0,0,0
2021-08-13 05:00:00,0,0,0,0
2021-08-13 05:05:00,0,0,0,0
2021-08-13 05:10:00,0,0,0,0
2021-08-13 05:15:00,0,0,0,0
2021-08-13 05:20:00,0,0,0,0
2021-08-13 05:25:00,0,0,0,0
2021-08-13 05:30:00,0,0,0,0
2021-08-13 05:35:00,0,0,0,0
2021-08-13 05:40:00,0,0,0,0
2021-08-13 05:45:00,0,0,0,0
2021-08-13 05:50:00,0,0,0,0
2021-08-13 05:55:00,0,0,0,0
2021-08-13 06:00:00,0,0,0,0
2021-08-13 06:05:00,0,0,0,0
2021-08-13 06:10:00,0,0,0,0
2021-08-13 06:15:00,0,0,0,0
2021-08-13 06:20:00,0,0,0,0
2021-08-13 06:25:00,0,0,0,0
2021-08-13 06:30:00,0,0,0,0
2021-08-13 06:35:00,0,0,0,0
2021-08-13 06:40:00,0,0,0,0
2021-08-13 06:45:00,0,0,0,0
2021-08-13 06:50:00,0.016707229614257812,0,0.0013922691345214842,0
2021-08-13 06:55:00,3.83392041015625,0,0.3208856366475423,0
2021-08-13 07:00:00,4.7504248046875,0,0.7167543703715007,0
2021-08-13 07:05:00,4.137080810546875,0,1.0615111045837402,0
2021-08-13 07:10:00,0.3710240936279297,0,1.0924297790527344,0
2021-08-13 07:15:00,0.37472488403320314,0,1.123656852722168,0
2021-08-13 07:20:00,0.3781709594726563,0,1.1551710993448894,0
2021-08-13 07:30:00,0.3858504180908203,0,1.1873253008524578,0
2021-08-13 07:35:00,0.392055908203125,0,1.2199966265360516,0
2021-08-13 07:40:00,0.3966795654296875,0,1.2530532569885255,0
2021-08-13 07:45:00,0.40115948486328123,0,1.2864832140604656,0
2021-08-13 07:50:00,0.4048003692626953,0,1.3202165781656903,0
2021-08-13 07:55:00,0.40821717834472654,0,1.3542346763610842,0
2021-08-13 08:00:00,0.41336134338378905,0,1.3886814549764,0
2021-08-13 08:05:00,0.4171662445068359,0,1.423445308685303,0
2021-08-13 08:10:00,0.4187956390380859,0,1.45834494527181,0
2021-08-13 08:15:00,0.423485107421875,0,1.4936353708902996,0
2021-08-13 08:20:00,0.42590745544433595,0,1.5291276588439944,0
2021-08-13 08:25:00,0.4302705078125,0,1.564983534495036,0
2021-08-13 08:35:00,0.2826421356201172,0,1.5885370457967125,0
2021-08-13 08:40:00,0,0,1.5885370457967125,0
2021-08-13 08:45:00,0,0,1.5885370457967125,0
2021-08-13 08:50:00,0,0,1.5885370457967125,0
2021-08-13 08:55:00,0,0,1.5885370457967125,0
2021-08-13 09:00:00,0,0,1.5885370457967125,0
2021-08-13 09:10:00,-0.000009525619447231293,0,1.5885362519950919,0
2021-08-13 09:15:00,0,0,1.5885362519950919,0
2021-08-13 09:20:00,0,0,1.5885362519950919,0
2021-08-13 09:25:00,0,0,1.5885362519950919,0
2021-08-13 09:30:00,0,0,1.5885362519950919,0
2021-08-13 09:40:00,-0.000008549668826162816,0,1.5885355395226897,0
2021-08-13 09:45:00,0,0,1.5885355395226897,0
2021-08-13 09:50:00,0,0,1.5885355395226897,0
2021-08-13 09:55:00,0,0,1.5885355395226897,0
2021-08-13 10:00:00,0,0,1.5885355395226897,0
2021-08-13 10:05:00,0,0,1.5885355395226897,0
2021-08-13 10:10:00,0,0,1.5885355395226897,0
2021-08-13 10:15:00,0,0,1.5885355395226897,0
2021-08-13 10:25:00,0.000006680991966277361,0,1.58853609627202,0
2021-08-13 10:30:00,0,0,1.58853609627202,0
2021-08-13 10:35:00,0,0,1.58853609627202,0
2021-08-13 10:40:00,0,0,1.58853609627202,0
2021-08-13 10:45:00,0,0,1.58853609627202,0
2021-08-13 10:50:00,0,0,1.58853609627202,0
2021-08-13 11:00:00,0.000043217106955125925,0,1.5885396976975996,0
2021-08-13 11:05:00,0,0,1.5885396976975996,0
2021-08-13 11:10:00,0,0,1.5885396976975996,0
2021-08-13 11:20:00,-0.000004051239811815322,0,1.5885393600942819,0
2021-08-13 11:25:00,0,0,1.5885393600942819,0
2021-08-13 11:30:00,0,0,1.5885393600942819,0
2021-08-13 11:35:00,0,0,1.5885393600942819,0
2021-08-13 11:45:00,0.00000942880823276937,0,1.5885401458283013,0
2021-08-13 11:50:00,0,0,1.5885401458283013,0
2021-08-13 11:55:00,0,0,1.5885401458283013,0
2021-08-13 12:00:00,0,0,1.5885401458283013,0
2021-08-13 12:05:00,0,0,1.5885401458283013,0
2021-08-13 12:10:00,0,0,1.5885401458283013,0
2021-08-13 12:15:00,0,0,1.5885401458283013,0
2021-08-13 12:20:00,0,0,1.5885401458283013,0
2021-08-13 12:25:00,0,0,1.5885401458283013,0
2021-08-13 12:35:00,0.000001398680731654167,0,1.5885402623850289,0
2021-08-13 12:40:00,0,0,1.5885402623850289,0
2021-08-13 12:45:00,0,0,1.5885402623850289,0
2021-08-13 12:50:00,0,0,1.5885402623850289,0
2021-08-13 12:55:00,0,0,1.5885402623850289,0
2021-08-13 13:00:00,0,0,1.5885402623850289,0
2021-08-13 13:10:00,-0.00002858181716874242,0,1.5885378805669315,0
2021-08-13 13:15:00,0,0,1.5885378805669315,0
2021-08-13 13:20:00,0,0,1.5885378805669315,0
